"Plot Title: 20965820 - Midden"
"#","Date Time, GMT+02:00","Volt, V (LGR S/N: 20965820, SEN S/N: 20965820, LBL: Blue - Air)","Volt, V (LGR S/N: 20965820, SEN S/N: 20965820, LBL: Brown - leaf)","Volt, V (LGR S/N: 20965820, SEN S/N: 20965820, LBL: Surface)","Volt, V (LGR S/N: 20965820, SEN S/N: 20965820, LBL: Tissue)"
352,05/07/21 01:53:36 PM,1.28073,1.38231,1.35454,1.29404
353,05/07/21 01:53:37 PM,1.28614,1.38163,1.35466,1.29519
354,05/07/21 01:53:38 PM,1.28817,1.38067,1.35416,1.29564
355,05/07/21 01:53:39 PM,1.28992,1.37957,1.35286,1.29461
356,05/07/21 01:53:40 PM,1.28695,1.37922,1.35183,1.29229
357,05/07/21 01:53:41 PM,1.28836,1.37896,1.35161,1.29114
358,05/07/21 01:53:42 PM,1.28611,1.37781,1.35142,1.29118
359,05/07/21 01:53:43 PM,1.28870,1.37758,1.35328,1.29282
360,05/07/21 01:53:44 PM,1.29095,1.37739,1.35481,1.29351
361,05/07/21 01:53:45 PM,1.29374,1.37793,1.35546,1.29503
362,05/07/21 01:53:46 PM,1.29664,1.37827,1.35538,1.29671
363,05/07/21 01:53:47 PM,1.29828,1.37804,1.35611,1.29873
364,05/07/21 01:53:48 PM,1.30591,1.37911,1.35733,1.30171
365,05/07/21 01:53:49 PM,1.30930,1.38064,1.35847,1.30404
366,05/07/21 01:53:50 PM,1.30323,1.38071,1.35863,1.30098
367,05/07/21 01:53:51 PM,1.29671,1.37957,1.35840,1.30018
368,05/07/21 01:53:52 PM,1.29534,1.37987,1.35962,1.29950
369,05/07/21 01:53:53 PM,1.29145,1.37793,1.36046,1.30053
370,05/07/21 01:53:54 PM,1.29221,1.37530,1.35962,1.29992
371,05/07/21 01:53:55 PM,1.29126,1.37289,1.35565,1.29553
372,05/07/21 01:53:56 PM,1.29118,1.37209,1.35389,1.29534
373,05/07/21 01:53:57 PM,1.29801,1.37209,1.35542,1.29812
374,05/07/21 01:53:58 PM,1.30472,1.37331,1.35710,1.30148
375,05/07/21 01:53:59 PM,1.31243,1.37514,1.35874,1.30556
376,05/07/21 01:54:00 PM,1.31312,1.37686,1.36023,1.30690
377,05/07/21 01:54:01 PM,1.30529,1.37636,1.35897,1.30392
378,05/07/21 01:54:02 PM,1.30488,1.37518,1.35893,1.30457
379,05/07/21 01:54:03 PM,1.30133,1.37438,1.35897,1.30514
380,05/07/21 01:54:04 PM,1.30850,1.37518,1.35977,1.30823
381,05/07/21 01:54:05 PM,1.30968,1.37568,1.35996,1.30671
382,05/07/21 01:54:06 PM,1.30293,1.37457,1.35931,1.30587
383,05/07/21 01:54:07 PM,1.30381,1.37545,1.36011,1.30480
384,05/07/21 01:54:08 PM,1.29973,1.37449,1.35931,1.30224
385,05/07/21 01:54:09 PM,1.29980,1.37476,1.35946,1.30240
386,05/07/21 01:54:10 PM,1.30076,1.37442,1.36004,1.30175
387,05/07/21 01:54:11 PM,1.30098,1.37366,1.35996,1.30068
388,05/07/21 01:54:12 PM,1.29923,1.37167,1.35885,1.30037
389,05/07/21 01:54:13 PM,1.29599,1.36969,1.35760,1.29965
390,05/07/21 01:54:14 PM,1.29725,1.36824,1.35756,1.29782
391,05/07/21 01:54:15 PM,1.29133,1.36606,1.35660,1.29622
392,05/07/21 01:54:16 PM,1.29149,1.36400,1.35660,1.29358
393,05/07/21 01:54:17 PM,1.28191,1.36061,1.35302,1.29000
394,05/07/21 01:54:18 PM,1.27779,1.35855,1.35088,1.28813
395,05/07/21 01:54:19 PM,1.28313,1.35786,1.35054,1.28943
396,05/07/21 01:54:20 PM,1.28958,1.35809,1.35039,1.29110
397,05/07/21 01:54:21 PM,1.29709,1.35916,1.35172,1.29397
398,05/07/21 01:54:22 PM,1.30556,1.36137,1.35332,1.29751
399,05/07/21 01:54:23 PM,1.31231,1.36423,1.35451,1.30129
400,05/07/21 01:54:24 PM,1.31838,1.36744,1.35626,1.30472
401,05/07/21 01:54:25 PM,1.31930,1.37060,1.35809,1.30701
402,05/07/21 01:54:26 PM,1.32727,1.37392,1.36049,1.30930
403,05/07/21 01:54:27 PM,1.32048,1.37568,1.36160,1.31041
404,05/07/21 01:54:28 PM,1.31765,1.37675,1.36290,1.31167
405,05/07/21 01:54:29 PM,1.31930,1.37804,1.36378,1.31327
406,05/07/21 01:54:30 PM,1.32258,1.37964,1.36458,1.31518
407,05/07/21 01:54:31 PM,1.32277,1.38079,1.36496,1.31621
408,05/07/21 01:54:32 PM,1.32143,1.38125,1.36477,1.31697
409,05/07/21 01:54:33 PM,1.32444,1.38247,1.36538,1.31800
410,05/07/21 01:54:34 PM,1.32677,1.38415,1.36580,1.31819
411,05/07/21 01:54:35 PM,1.32238,1.38487,1.36469,1.31567
412,05/07/21 01:54:36 PM,1.31437,1.38380,1.36267,1.31338
413,05/07/21 01:54:37 PM,1.31048,1.38212,1.36221,1.31323
414,05/07/21 01:54:38 PM,1.31422,1.38178,1.36194,1.31338
415,05/07/21 01:54:39 PM,1.30884,1.38113,1.36023,1.31121
416,05/07/21 01:54:40 PM,1.30491,1.38067,1.35988,1.30949
417,05/07/21 01:54:41 PM,1.30472,1.37980,1.35939,1.30873
418,05/07/21 01:54:42 PM,1.30301,1.38006,1.35943,1.30884
419,05/07/21 01:54:43 PM,1.30468,1.37964,1.35954,1.30835
420,05/07/21 01:54:44 PM,1.30507,1.38022,1.35985,1.30896
421,05/07/21 01:54:45 PM,1.30823,1.37873,1.35939,1.30957
422,05/07/21 01:54:46 PM,1.31193,1.37873,1.35981,1.31075
423,05/07/21 01:54:47 PM,1.31518,1.37938,1.36023,1.31201
424,05/07/21 01:54:48 PM,1.31815,1.38075,1.36103,1.31334
425,05/07/21 01:54:49 PM,1.32128,1.38235,1.36194,1.31498
426,05/07/21 01:54:50 PM,1.32177,1.38342,1.36210,1.31567
427,05/07/21 01:54:51 PM,1.31846,1.38411,1.36198,1.31628
428,05/07/21 01:54:52 PM,1.31800,1.38495,1.36275,1.31731
429,05/07/21 01:54:53 PM,1.31956,1.38582,1.36332,1.31815
430,05/07/21 01:54:54 PM,1.32067,1.38674,1.36358,1.31830
431,05/07/21 01:54:55 PM,1.32002,1.38777,1.36339,1.31876
432,05/07/21 01:54:56 PM,1.32212,1.38922,1.36427,1.32017
433,05/07/21 01:54:57 PM,1.32635,1.39033,1.36538,1.32147
434,05/07/21 01:54:58 PM,1.32773,1.39105,1.36584,1.32143
435,05/07/21 01:54:59 PM,1.32372,1.39143,1.36606,1.32113
436,05/07/21 01:55:00 PM,1.32280,1.39086,1.36591,1.32109
437,05/07/21 01:55:01 PM,1.32479,1.39036,1.36355,1.32086
438,05/07/21 01:55:02 PM,1.32444,1.39033,1.36297,1.32124
439,05/07/21 01:55:03 PM,1.32532,1.39120,1.36278,1.32250
440,05/07/21 01:55:04 PM,1.33040,1.39288,1.36393,1.32429
441,05/07/21 01:55:05 PM,1.33875,1.39544,1.36545,1.32677
442,05/07/21 01:55:06 PM,1.34535,1.39796,1.36709,1.32948
443,05/07/21 01:55:07 PM,1.34901,1.40063,1.36881,1.33200
444,05/07/21 01:55:08 PM,1.35615,1.40341,1.37083,1.33482
445,05/07/21 01:55:09 PM,1.35409,1.40608,1.37243,1.33543
446,05/07/21 01:55:10 PM,1.34913,1.40738,1.37400,1.33665
447,05/07/21 01:55:11 PM,1.34409,1.40864,1.37480,1.33642
448,05/07/21 01:55:12 PM,1.34119,1.40936,1.37510,1.33669
449,05/07/21 01:55:13 PM,1.33715,1.41096,1.37617,1.33650
450,05/07/21 01:55:14 PM,1.32780,1.41051,1.37697,1.33227
451,05/07/21 01:55:15 PM,1.31411,1.40829,1.37621,1.32586
452,05/07/21 01:55:16 PM,1.30831,1.40536,1.37510,1.32288
453,05/07/21 01:55:17 PM,1.31033,1.40414,1.37385,1.32181
454,05/07/21 01:55:18 PM,1.31388,1.40284,1.37274,1.32204
455,05/07/21 01:55:19 PM,1.31277,1.40146,1.37156,1.32090
456,05/07/21 01:55:20 PM,1.30537,1.39849,1.37064,1.31773
457,05/07/21 01:55:21 PM,1.30789,1.39719,1.36973,1.31800
458,05/07/21 01:55:22 PM,1.31044,1.39624,1.36984,1.31842
459,05/07/21 01:55:23 PM,1.31262,1.39563,1.36950,1.31922
460,05/07/21 01:55:24 PM,1.31857,1.39651,1.36912,1.32109
461,05/07/21 01:55:25 PM,1.32448,1.39754,1.36995,1.32280
462,05/07/21 01:55:26 PM,1.32853,1.39796,1.37018,1.32296
463,05/07/21 01:55:27 PM,1.31544,1.39502,1.36736,1.31979
464,05/07/21 01:55:28 PM,1.30850,1.39139,1.36461,1.31514
465,05/07/21 01:55:29 PM,1.30411,1.38811,1.36278,1.31384
466,05/07/21 01:55:30 PM,1.29999,1.38518,1.36149,1.31163
467,05/07/21 01:55:31 PM,1.29877,1.38205,1.36034,1.30949
468,05/07/21 01:55:32 PM,1.29828,1.38014,1.35973,1.30808
469,05/07/21 01:55:33 PM,1.29957,1.37816,1.35924,1.30793
470,05/07/21 01:55:34 PM,1.30053,1.37568,1.35847,1.30751
471,05/07/21 01:55:35 PM,1.30186,1.37415,1.35801,1.30720
472,05/07/21 01:55:36 PM,1.30179,1.37201,1.35729,1.30705
473,05/07/21 01:55:37 PM,1.30335,1.37053,1.35637,1.30632
474,05/07/21 01:55:38 PM,1.29828,1.36938,1.35492,1.30426
475,05/07/21 01:55:39 PM,1.29789,1.36957,1.35363,1.30415
476,05/07/21 01:55:40 PM,1.30289,1.37076,1.35412,1.30526
477,05/07/21 01:55:41 PM,1.31643,1.37251,1.35595,1.30785
478,05/07/21 01:55:42 PM,1.31201,1.37251,1.35565,1.30671
479,05/07/21 01:55:43 PM,1.30709,1.37228,1.35580,1.30644
480,05/07/21 01:55:44 PM,1.30453,1.37160,1.35492,1.30701
481,05/07/21 01:55:45 PM,1.30785,1.37121,1.35515,1.30755
482,05/07/21 01:55:46 PM,1.30076,1.37037,1.35401,1.30518
483,05/07/21 01:55:47 PM,1.29683,1.36896,1.35378,1.30346
484,05/07/21 01:55:48 PM,1.29309,1.36732,1.35279,1.30182
485,05/07/21 01:55:49 PM,1.30018,1.36709,1.35271,1.30346
486,05/07/21 01:55:50 PM,1.30163,1.36908,1.35286,1.30270
487,05/07/21 01:55:51 PM,1.30255,1.37041,1.35439,1.30373
488,05/07/21 01:55:52 PM,1.30358,1.37224,1.35611,1.30480
489,05/07/21 01:55:53 PM,1.30232,1.37362,1.35729,1.30556
490,05/07/21 01:55:54 PM,1.30346,1.37480,1.35786,1.30571
491,05/07/21 01:55:55 PM,1.30617,1.37633,1.35756,1.30602
492,05/07/21 01:55:56 PM,1.30869,1.37861,1.35840,1.30732
493,05/07/21 01:55:57 PM,1.31655,1.38022,1.35996,1.31071
494,05/07/21 01:55:58 PM,1.32887,1.38319,1.36194,1.31510
495,05/07/21 01:55:59 PM,1.32887,1.38540,1.36252,1.31407
496,05/07/21 01:56:00 PM,1.31453,1.38396,1.36149,1.31178
497,05/07/21 01:56:01 PM,1.30232,1.38155,1.35908,1.30800
498,05/07/21 01:56:02 PM,1.29374,1.37850,1.35790,1.30293
499,05/07/21 01:56:03 PM,1.29385,1.37770,1.35828,1.30240
500,05/07/21 01:56:04 PM,1.29385,1.37705,1.35771,1.30209
501,05/07/21 01:56:05 PM,1.28996,1.37495,1.35573,1.29866
502,05/07/21 01:56:06 PM,1.28485,1.37156,1.35130,1.29610
503,05/07/21 01:56:07 PM,1.28901,1.36881,1.35069,1.29683
504,05/07/21 01:56:08 PM,1.29168,1.36740,1.35046,1.29747
505,05/07/21 01:56:09 PM,1.28588,1.36633,1.34909,1.29370
506,05/07/21 01:56:10 PM,1.28527,1.36595,1.34989,1.29358
507,05/07/21 01:56:11 PM,1.28504,1.36488,1.34993,1.29389
508,05/07/21 01:56:12 PM,1.29168,1.36538,1.35084,1.29408
509,05/07/21 01:56:13 PM,1.29080,1.36469,1.35100,1.29271
510,05/07/21 01:56:14 PM,1.28904,1.36374,1.35039,1.29221
511,05/07/21 01:56:15 PM,1.28023,1.36133,1.34905,1.29026
512,05/07/21 01:56:16 PM,1.28004,1.36011,1.34722,1.29026
513,05/07/21 01:56:17 PM,1.28130,1.35943,1.34730,1.28946
514,05/07/21 01:56:18 PM,1.28313,1.35962,1.34840,1.29023
515,05/07/21 01:56:19 PM,1.28775,1.36084,1.35027,1.29210
516,05/07/21 01:56:20 PM,1.29606,1.36309,1.35260,1.29442
517,05/07/21 01:56:21 PM,1.30503,1.36576,1.35470,1.29759
518,05/07/21 01:56:22 PM,1.31346,1.36866,1.35687,1.30079
519,05/07/21 01:56:23 PM,1.31518,1.37110,1.35813,1.30270
520,05/07/21 01:56:24 PM,1.31235,1.37293,1.35874,1.30358
521,05/07/21 01:56:25 PM,1.30854,1.37327,1.35908,1.30415
522,05/07/21 01:56:26 PM,1.31102,1.37324,1.35782,1.30518
523,05/07/21 01:56:27 PM,1.31231,1.37266,1.35760,1.30652
524,05/07/21 01:56:28 PM,1.31621,1.37236,1.35779,1.30858
525,05/07/21 01:56:29 PM,1.31968,1.37354,1.35870,1.31044
526,05/07/21 01:56:30 PM,1.32204,1.37587,1.35962,1.31285
527,05/07/21 01:56:31 PM,1.32361,1.37846,1.36076,1.31407
528,05/07/21 01:56:32 PM,1.32128,1.38014,1.36133,1.31235
529,05/07/21 01:56:33 PM,1.31552,1.38102,1.35939,1.30892
530,05/07/21 01:56:34 PM,1.30575,1.38052,1.35718,1.30732
531,05/07/21 01:56:35 PM,1.30724,1.38148,1.35630,1.30716
532,05/07/21 01:56:36 PM,1.30819,1.38262,1.35664,1.30705
533,05/07/21 01:56:37 PM,1.30777,1.38357,1.35664,1.30690
534,05/07/21 01:56:38 PM,1.30396,1.38437,1.35668,1.30697
535,05/07/21 01:56:39 PM,1.30705,1.38422,1.35641,1.30781
536,05/07/21 01:56:40 PM,1.30823,1.38514,1.35527,1.30888
537,05/07/21 01:56:41 PM,1.30625,1.38533,1.35363,1.30533
538,05/07/21 01:56:42 PM,1.29637,1.38289,1.34821,1.29603
539,05/07/21 01:56:43 PM,1.28573,1.38003,1.34405,1.29122
540,05/07/21 01:56:44 PM,1.27958,1.37652,1.34188,1.28889
541,05/07/21 01:56:45 PM,1.27855,1.37373,1.34165,1.28908
542,05/07/21 01:56:46 PM,1.28042,1.37270,1.34222,1.28985
543,05/07/21 01:56:47 PM,1.28363,1.37224,1.34249,1.29091
544,05/07/21 01:56:48 PM,1.29217,1.37316,1.34310,1.29282
545,05/07/21 01:56:49 PM,1.29435,1.37430,1.34428,1.29381
546,05/07/21 01:56:50 PM,1.29549,1.37507,1.34390,1.29377
547,05/07/21 01:56:51 PM,1.29576,1.37636,1.34478,1.29408
548,05/07/21 01:56:52 PM,1.29713,1.37690,1.34630,1.29553
549,05/07/21 01:56:53 PM,1.30091,1.37747,1.34688,1.29557
550,05/07/21 01:56:54 PM,1.29362,1.37686,1.34562,1.29328
551,05/07/21 01:56:55 PM,1.28569,1.37732,1.34600,1.29026
552,05/07/21 01:56:56 PM,1.29126,1.37781,1.34829,1.29210
553,05/07/21 01:56:57 PM,1.30331,1.37980,1.35100,1.29603
554,05/07/21 01:56:58 PM,1.30461,1.38182,1.35336,1.29667
555,05/07/21 01:56:59 PM,1.30076,1.38312,1.35439,1.29553
556,05/07/21 01:57:00 PM,1.30369,1.38457,1.35615,1.29702
557,05/07/21 01:57:01 PM,1.29816,1.38502,1.35744,1.29484
558,05/07/21 01:57:02 PM,1.28408,1.38346,1.35695,1.28725
559,05/07/21 01:57:03 PM,1.27600,1.38132,1.35492,1.28435
560,05/07/21 01:57:04 PM,1.27691,1.38037,1.35565,1.28355
561,05/07/21 01:57:05 PM,1.27855,1.37915,1.35672,1.28439
562,05/07/21 01:57:06 PM,1.28241,1.37800,1.35805,1.28656
563,05/07/21 01:57:07 PM,1.28737,1.37808,1.35969,1.28882
564,05/07/21 01:57:08 PM,1.29339,1.37900,1.36107,1.29160
565,05/07/21 01:57:09 PM,1.29782,1.38025,1.36152,1.29377
566,05/07/21 01:57:10 PM,1.30060,1.38159,1.36137,1.29633
567,05/07/21 01:57:11 PM,1.30194,1.38323,1.36137,1.29805
568,05/07/21 01:57:12 PM,1.30732,1.38464,1.36236,1.30068
569,05/07/21 01:57:13 PM,1.31090,1.38628,1.36328,1.30262
570,05/07/21 01:57:14 PM,1.31186,1.38731,1.36385,1.30407
571,05/07/21 01:57:15 PM,1.31521,1.38853,1.36439,1.30591
572,05/07/21 01:57:16 PM,1.31819,1.38987,1.36500,1.30686
573,05/07/21 01:57:17 PM,1.31708,1.39139,1.36439,1.30690
574,05/07/21 01:57:18 PM,1.31342,1.39288,1.36473,1.30816
575,05/07/21 01:57:19 PM,1.31056,1.39322,1.36496,1.30900
576,05/07/21 01:57:20 PM,1.31189,1.39452,1.36496,1.30995
577,05/07/21 01:57:21 PM,1.31048,1.39456,1.36461,1.31056
578,05/07/21 01:57:22 PM,1.31113,1.39418,1.36454,1.31086
579,05/07/21 01:57:23 PM,1.30945,1.39437,1.36416,1.31071
580,05/07/21 01:57:24 PM,1.30888,1.39433,1.36416,1.31098
581,05/07/21 01:57:25 PM,1.31041,1.39391,1.36393,1.31106
582,05/07/21 01:57:26 PM,1.30926,1.39284,1.36255,1.31018
583,05/07/21 01:57:27 PM,1.30655,1.39254,1.36137,1.31067
584,05/07/21 01:57:28 PM,1.30491,1.38930,1.36007,1.30980
585,05/07/21 01:57:29 PM,1.30110,1.38674,1.35821,1.30823
586,05/07/21 01:57:30 PM,1.29984,1.38418,1.35702,1.30667
587,05/07/21 01:57:31 PM,1.29866,1.38170,1.35500,1.30541
588,05/07/21 01:57:32 PM,1.29744,1.38025,1.35412,1.30472
589,05/07/21 01:57:33 PM,1.30129,1.38033,1.35485,1.30522
590,05/07/21 01:57:34 PM,1.30896,1.38113,1.35664,1.30732
591,05/07/21 01:57:35 PM,1.31094,1.38258,1.35790,1.30793
592,05/07/21 01:57:36 PM,1.31411,1.38354,1.35924,1.30945
593,05/07/21 01:57:37 PM,1.31838,1.38487,1.36057,1.31067
594,05/07/21 01:57:38 PM,1.31014,1.38399,1.36015,1.30964
595,05/07/21 01:57:39 PM,1.30407,1.38235,1.35882,1.30739
596,05/07/21 01:57:40 PM,1.30217,1.38033,1.35691,1.30541
597,05/07/21 01:57:41 PM,1.30133,1.37881,1.35592,1.30465
598,05/07/21 01:57:42 PM,1.30251,1.37778,1.35599,1.30488
599,05/07/21 01:57:43 PM,1.30327,1.37747,1.35508,1.30476
600,05/07/21 01:57:44 PM,1.30240,1.37697,1.35523,1.30480
601,05/07/21 01:57:45 PM,1.30320,1.37728,1.35569,1.30518
602,05/07/21 01:57:46 PM,1.30587,1.37831,1.35534,1.30602
603,05/07/21 01:57:47 PM,1.31056,1.37964,1.35519,1.30751
604,05/07/21 01:57:48 PM,1.31353,1.38098,1.35481,1.30762
605,05/07/21 01:57:49 PM,1.31399,1.38190,1.35409,1.30766
606,05/07/21 01:57:50 PM,1.31441,1.38308,1.35416,1.30819
607,05/07/21 01:57:51 PM,1.31479,1.38521,1.35447,1.30892
608,05/07/21 01:57:52 PM,1.31701,1.38739,1.35592,1.31090
609,05/07/21 01:57:53 PM,1.32136,1.38979,1.35801,1.31334
610,05/07/21 01:57:54 PM,1.32628,1.39174,1.35977,1.31556
611,05/07/21 01:57:55 PM,1.33154,1.39399,1.36164,1.31807
612,05/07/21 01:57:56 PM,1.33566,1.39666,1.36378,1.32052
613,05/07/21 01:57:57 PM,1.34092,1.40013,1.36580,1.32269
614,05/07/21 01:57:58 PM,1.34783,1.40326,1.36801,1.32570
615,05/07/21 01:57:59 PM,1.35176,1.40520,1.37003,1.32864
616,05/07/21 01:58:00 PM,1.34836,1.40681,1.37144,1.33001
617,05/07/21 01:58:01 PM,1.34363,1.40814,1.37152,1.32925
618,05/07/21 01:58:02 PM,1.33516,1.40978,1.37201,1.32834
619,05/07/21 01:58:03 PM,1.33043,1.41161,1.37339,1.32807
620,05/07/21 01:58:04 PM,1.32979,1.41245,1.37510,1.32956
621,05/07/21 01:58:05 PM,1.33162,1.41363,1.37636,1.33112
622,05/07/21 01:58:06 PM,1.33604,1.41474,1.37682,1.33253
623,05/07/21 01:58:07 PM,1.33967,1.41588,1.37686,1.33413
624,05/07/21 01:58:08 PM,1.34371,1.41745,1.37732,1.33600
625,05/07/21 01:58:09 PM,1.34981,1.41936,1.37812,1.33822
626,05/07/21 01:58:10 PM,1.35424,1.42184,1.37934,1.34043
627,05/07/21 01:58:11 PM,1.35637,1.42432,1.38071,1.34203
628,05/07/21 01:58:12 PM,1.35809,1.42630,1.38201,1.34379
629,05/07/21 01:58:13 PM,1.36145,1.42794,1.38350,1.34638
630,05/07/21 01:58:14 PM,1.36309,1.42924,1.38457,1.34710
631,05/07/21 01:58:15 PM,1.35866,1.42893,1.38483,1.34710
632,05/07/21 01:58:16 PM,1.35595,1.42874,1.38468,1.34745
633,05/07/21 01:58:17 PM,1.35779,1.43004,1.38575,1.34874
634,05/07/21 01:58:18 PM,1.34852,1.42985,1.38540,1.34333
635,05/07/21 01:58:19 PM,1.32879,1.42676,1.38254,1.33734
636,05/07/21 01:58:20 PM,1.32570,1.42439,1.38170,1.33543
637,05/07/21 01:58:21 PM,1.33124,1.42432,1.38281,1.33455
638,05/07/21 01:58:22 PM,1.33120,1.42393,1.38334,1.33459
639,05/07/21 01:58:23 PM,1.33001,1.42340,1.38369,1.33459
640,05/07/21 01:58:24 PM,1.33295,1.42279,1.38399,1.33543
641,05/07/21 01:58:25 PM,1.34073,1.42294,1.38479,1.33768
642,05/07/21 01:58:26 PM,1.34752,1.42340,1.38567,1.34024
643,05/07/21 01:58:27 PM,1.34977,1.42359,1.38628,1.34184
644,05/07/21 01:58:28 PM,1.34897,1.42466,1.38697,1.34333
645,05/07/21 01:58:29 PM,1.34886,1.42565,1.38788,1.34470
646,05/07/21 01:58:30 PM,1.34710,1.42626,1.38861,1.34546
647,05/07/21 01:58:31 PM,1.35199,1.42748,1.38964,1.34699
648,05/07/21 01:58:32 PM,1.35447,1.42851,1.39048,1.34829
649,05/07/21 01:58:33 PM,1.35348,1.42889,1.38968,1.34863
650,05/07/21 01:58:34 PM,1.34649,1.42710,1.38693,1.34741
651,05/07/21 01:58:35 PM,1.34493,1.42691,1.38632,1.34798
652,05/07/21 01:58:36 PM,1.34947,1.42763,1.38663,1.34863
653,05/07/21 01:58:37 PM,1.34607,1.42672,1.38548,1.34264
654,05/07/21 01:58:38 PM,1.33154,1.42233,1.38083,1.33696
655,05/07/21 01:58:39 PM,1.32940,1.41962,1.38041,1.33543
656,05/07/21 01:58:40 PM,1.33150,1.41829,1.38029,1.33425
657,05/07/21 01:58:41 PM,1.32845,1.41772,1.37995,1.33474
658,05/07/21 01:58:42 PM,1.33501,1.41722,1.38067,1.33623
659,05/07/21 01:58:43 PM,1.34222,1.41794,1.38079,1.33688
660,05/07/21 01:58:44 PM,1.34112,1.41772,1.38125,1.33768
661,05/07/21 01:58:45 PM,1.34104,1.41730,1.38125,1.33722
662,05/07/21 01:58:46 PM,1.33696,1.41680,1.38003,1.33494
663,05/07/21 01:58:47 PM,1.33349,1.41573,1.37812,1.33303
664,05/07/21 01:58:48 PM,1.33043,1.41344,1.37716,1.33257
665,05/07/21 01:58:49 PM,1.33417,1.41238,1.37739,1.33379
666,05/07/21 01:58:50 PM,1.33898,1.41226,1.37846,1.33558
667,05/07/21 01:58:51 PM,1.34459,1.41325,1.37961,1.33780
668,05/07/21 01:58:52 PM,1.35004,1.41485,1.38102,1.33951
669,05/07/21 01:58:53 PM,1.35470,1.41653,1.38258,1.34131
670,05/07/21 01:58:54 PM,1.36213,1.41863,1.38415,1.34417
671,05/07/21 01:58:55 PM,1.35702,1.41981,1.38495,1.34485
672,05/07/21 01:58:56 PM,1.35023,1.41981,1.38537,1.34463
673,05/07/21 01:58:57 PM,1.33898,1.41741,1.38331,1.33890
674,05/07/21 01:58:58 PM,1.32437,1.41329,1.37911,1.33192
675,05/07/21 01:58:59 PM,1.31785,1.41032,1.37575,1.32769
676,05/07/21 01:59:00 PM,1.31510,1.40772,1.37285,1.32601
677,05/07/21 01:59:01 PM,1.32116,1.40585,1.37121,1.32704
678,05/07/21 01:59:02 PM,1.33703,1.40608,1.37221,1.32979
679,05/07/21 01:59:03 PM,1.33467,1.40665,1.37263,1.32948
680,05/07/21 01:59:04 PM,1.32376,1.40505,1.37243,1.32795
681,05/07/21 01:59:05 PM,1.32254,1.40375,1.37171,1.32723
682,05/07/21 01:59:06 PM,1.32094,1.40318,1.37133,1.32448
683,05/07/21 01:59:07 PM,1.31067,1.40036,1.36896,1.32044
684,05/07/21 01:59:08 PM,1.30297,1.39765,1.36790,1.31704
685,05/07/21 01:59:09 PM,1.29763,1.39448,1.36530,1.31296
686,05/07/21 01:59:10 PM,1.29469,1.38998,1.36347,1.30861
687,05/07/21 01:59:11 PM,1.29255,1.38537,1.36152,1.30583
688,05/07/21 01:59:12 PM,1.29335,1.38201,1.36019,1.30442
689,05/07/21 01:59:13 PM,1.29461,1.37980,1.35809,1.30156
690,05/07/21 01:59:14 PM,1.29152,1.37663,1.35557,1.30045
691,05/07/21 01:59:15 PM,1.29053,1.37301,1.35325,1.29858
692,05/07/21 01:59:16 PM,1.28981,1.37041,1.35206,1.29797
693,05/07/21 01:59:17 PM,1.29221,1.36988,1.35283,1.29877
694,05/07/21 01:59:18 PM,1.29725,1.37083,1.35401,1.30030
695,05/07/21 01:59:19 PM,1.29881,1.37064,1.35405,1.29980
696,05/07/21 01:59:20 PM,1.29591,1.36839,1.35286,1.29938
697,05/07/21 01:59:21 PM,1.29450,1.36820,1.35260,1.29824
698,05/07/21 01:59:22 PM,1.29107,1.36858,1.35370,1.29828
699,05/07/21 01:59:23 PM,1.28767,1.36736,1.35264,1.29389
700,05/07/21 01:59:24 PM,1.28767,1.36664,1.34951,1.29210
701,05/07/21 01:59:25 PM,1.28523,1.36580,1.34844,1.29187
702,05/07/21 01:59:26 PM,1.28672,1.36587,1.34913,1.29183
703,05/07/21 01:59:27 PM,1.28969,1.36606,1.34977,1.29362
704,05/07/21 01:59:28 PM,1.29492,1.36645,1.35058,1.29553
705,05/07/21 01:59:29 PM,1.29873,1.36805,1.35145,1.29709
706,05/07/21 01:59:30 PM,1.29850,1.36976,1.35256,1.29839
707,05/07/21 01:59:31 PM,1.30209,1.37198,1.35477,1.29999
708,05/07/21 01:59:32 PM,1.30438,1.37438,1.35660,1.30190
709,05/07/21 01:59:33 PM,1.30247,1.37694,1.35882,1.30251
710,05/07/21 01:59:34 PM,1.30434,1.37896,1.36122,1.30449
711,05/07/21 01:59:35 PM,1.30949,1.38228,1.36351,1.30709
712,05/07/21 01:59:36 PM,1.32059,1.38602,1.36549,1.31014
713,05/07/21 01:59:37 PM,1.32528,1.38891,1.36683,1.31239
714,05/07/21 01:59:38 PM,1.32586,1.39178,1.36717,1.31224
715,05/07/21 01:59:39 PM,1.32708,1.39391,1.36706,1.31167
716,05/07/21 01:59:40 PM,1.32063,1.39452,1.36725,1.31182
717,05/07/21 01:59:41 PM,1.32170,1.39506,1.36755,1.31258
718,05/07/21 01:59:42 PM,1.31998,1.39525,1.36652,1.31140
719,05/07/21 01:59:43 PM,1.31399,1.39349,1.36389,1.30781
720,05/07/21 01:59:44 PM,1.31231,1.39136,1.36030,1.30655
721,05/07/21 01:59:45 PM,1.31193,1.39033,1.36011,1.30632
722,05/07/21 01:59:46 PM,1.31228,1.38895,1.36015,1.30713
723,05/07/21 01:59:47 PM,1.31621,1.38811,1.35908,1.30842
724,05/07/21 01:59:48 PM,1.32021,1.38815,1.35855,1.31006
